idAlojamiento,tipoBano,tipoHabitacion
59294,Privado,Compartida
59295,Privado,Compartida
59296,Privado,Compartida
59297,Privado,Compartida
59298,Privado,Compartida
59299,Publico,Individual
59300,Privado,Individual
59301,Publico,Individual
59302,Privado,Compartida
59303,Publico,Individual
59304,Publico,Individual
59305,Publico,Compartida
59306,Privado,Compartida
59307,Privado,Compartida
59308,Publico,Individual
59309,Publico,Individual
59310,Publico,Compartida
59311,Publico,Individual
59312,Publico,Individual
59313,Publico,Compartida
59314,Privado,Individual
59315,Privado,Individual
59316,Publico,Compartida
59317,Privado,Compartida
59318,Publico,Compartida
59319,Publico,Compartida
59320,Privado,Compartida
59321,Publico,Individual
59322,Privado,Compartida
59323,Publico,Individual
59324,Publico,Compartida
59325,Publico,Compartida
59326,Publico,Individual
59327,Publico,Compartida
59328,Publico,Individual
59329,Publico,Individual
59330,Publico,Compartida
59331,Publico,Compartida
59332,Publico,Compartida
59333,Privado,Individual
59334,Privado,Compartida
59335,Privado,Individual
59336,Privado,Individual
59337,Publico,Compartida
59338,Publico,Individual
59339,Publico,Individual
59340,Privado,Compartida
59341,Publico,Individual
59342,Privado,Compartida
59343,Publico,Individual
59344,Privado,Individual
59345,Privado,Individual
59346,Privado,Compartida
59347,Privado,Compartida
59348,Publico,Compartida
59349,Privado,Compartida
59350,Publico,Compartida
59351,Privado,Individual
59352,Publico,Individual
59353,Publico,Individual
59354,Privado,Compartida
59355,Privado,Individual
59356,Privado,Individual
59357,Privado,Individual
59358,Privado,Individual
59359,Privado,Compartida
59360,Privado,Individual
59361,Privado,Individual
59362,Publico,Compartida
59363,Publico,Compartida
59364,Publico,Individual
59365,Publico,Individual
59366,Publico,Individual
59367,Privado,Individual
59368,Publico,Individual
59369,Privado,Individual
59370,Privado,Individual
59371,Publico,Individual
59372,Publico,Compartida
59373,Publico,Compartida
59374,Privado,Individual
59375,Publico,Compartida
59376,Publico,Compartida
59377,Privado,Compartida
59378,Privado,Individual
59379,Privado,Compartida
59380,Publico,Individual
59381,Publico,Individual
59382,Publico,Compartida
59383,Publico,Individual
59384,Privado,Compartida
59385,Publico,Individual
59386,Privado,Compartida
59387,Publico,Individual
59388,Publico,Compartida
59389,Privado,Individual
59390,Publico,Compartida
59391,Privado,Compartida
59392,Publico,Compartida
59393,Privado,Compartida
59394,Publico,Compartida
59395,Privado,Compartida
59396,Privado,Individual
59397,Publico,Compartida
59398,Publico,Individual
59399,Privado,Compartida
59400,Publico,Compartida
59401,Publico,Compartida
59402,Publico,Compartida
59403,Publico,Compartida
59404,Publico,Compartida
59405,Privado,Compartida
59406,Publico,Compartida
59407,Privado,Compartida
59408,Privado,Compartida
59409,Publico,Compartida
59410,Publico,Compartida
59411,Privado,Individual
59412,Privado,Individual
59413,Privado,Compartida
59414,Privado,Compartida
59415,Privado,Individual
59416,Privado,Individual
59417,Publico,Individual
59418,Privado,Compartida
59419,Privado,Compartida
59420,Publico,Individual
59421,Publico,Individual
59422,Publico,Individual
59423,Publico,Compartida
59424,Publico,Individual
59425,Publico,Individual
59426,Privado,Compartida
59427,Publico,Compartida
59428,Publico,Individual
59429,Privado,Compartida
59430,Privado,Individual
59431,Privado,Individual
59432,Publico,Compartida
59433,Privado,Individual
59434,Privado,Individual
59435,Publico,Compartida
59436,Publico,Compartida
59437,Publico,Compartida
59438,Privado,Individual
59439,Privado,Compartida
59440,Publico,Compartida
59441,Privado,Compartida
59442,Privado,Compartida
59443,Privado,Compartida
59444,Privado,Compartida
59445,Privado,Individual
59446,Publico,Compartida
59447,Publico,Individual
59448,Publico,Individual
59449,Publico,Individual
59450,Privado,Compartida
59451,Publico,Individual
59452,Publico,Compartida
59453,Privado,Individual
59454,Privado,Compartida
59455,Publico,Compartida
59456,Publico,Compartida
59457,Privado,Individual
59458,Privado,Compartida
59459,Privado,Compartida
59460,Publico,Compartida
59461,Privado,Compartida
59462,Publico,Individual
59463,Publico,Compartida
59464,Publico,Compartida
59465,Publico,Individual
59466,Publico,Compartida
59467,Publico,Compartida
59468,Privado,Compartida
59469,Publico,Individual
59470,Publico,Compartida
59471,Publico,Compartida
59472,Publico,Individual
59473,Publico,Compartida
59474,Publico,Individual
59475,Publico,Compartida
59476,Privado,Compartida
59477,Privado,Compartida
59478,Publico,Individual
59479,Privado,Individual
59480,Publico,Individual
59481,Publico,Compartida
59482,Privado,Compartida
59483,Publico,Individual
59484,Publico,Compartida
59485,Publico,Individual
59486,Publico,Compartida
59487,Privado,Compartida
59488,Publico,Individual
59489,Publico,Compartida
59490,Privado,Individual
59491,Publico,Individual
59492,Privado,Individual
59493,Publico,Compartida
59494,Publico,Compartida
59495,Privado,Individual
59496,Publico,Individual
59497,Privado,Individual
59498,Privado,Individual
59499,Publico,Compartida
59500,Publico,Individual
59501,Publico,Compartida
59502,Publico,Individual
59503,Privado,Individual
59504,Privado,Compartida
59505,Publico,Individual
59506,Publico,Individual
59507,Publico,Individual
59508,Privado,Compartida
59509,Publico,Individual
59510,Privado,Compartida
59511,Privado,Individual
59512,Publico,Individual
59513,Publico,Compartida
59514,Privado,Individual
59515,Privado,Compartida
59516,Privado,Compartida
59517,Privado,Individual
59518,Publico,Compartida
59519,Privado,Compartida
59520,Publico,Individual
59521,Privado,Individual
59522,Privado,Individual
59523,Publico,Individual
59524,Publico,Compartida
59525,Privado,Individual
59526,Publico,Individual
59527,Privado,Individual
59528,Privado,Individual
59529,Privado,Compartida
59530,Publico,Compartida
59531,Publico,Individual
59532,Publico,Individual
59533,Privado,Compartida
59534,Publico,Individual
59535,Publico,Compartida
59536,Publico,Compartida
59537,Publico,Compartida
59538,Publico,Compartida
59539,Privado,Compartida
59540,Publico,Individual
59541,Privado,Individual
59542,Publico,Compartida
59543,Publico,Compartida
59544,Privado,Individual
59545,Privado,Compartida
59546,Publico,Compartida
59547,Publico,Compartida
59548,Privado,Individual
59549,Publico,Compartida
59550,Privado,Compartida
59551,Privado,Compartida
59552,Publico,Individual
59553,Publico,Individual
59554,Publico,Compartida
59555,Publico,Individual
59556,Publico,Compartida
59557,Publico,Individual
59558,Privado,Individual
59559,Privado,Individual
59560,Privado,Individual
59561,Privado,Individual
59562,Privado,Compartida
59563,Publico,Individual
59564,Publico,Individual
59565,Publico,Compartida
59566,Publico,Individual
59567,Privado,Compartida
59568,Privado,Compartida
59569,Publico,Compartida
59570,Publico,Compartida
59571,Publico,Individual
59572,Privado,Compartida
59573,Publico,Compartida
59574,Publico,Compartida
59575,Privado,Compartida
59576,Publico,Compartida
59577,Privado,Individual
59578,Publico,Individual
59579,Privado,Individual
59580,Publico,Individual
59581,Publico,Individual
59582,Privado,Compartida
59583,Publico,Compartida
59584,Privado,Individual
59585,Publico,Compartida
59586,Publico,Individual
59587,Privado,Compartida
59588,Privado,Individual
59589,Publico,Compartida
59590,Privado,Individual
59591,Privado,Individual
59592,Publico,Compartida
59593,Publico,Compartida
59594,Publico,Compartida
59595,Privado,Individual
59596,Publico,Individual
59597,Privado,Individual
59598,Privado,Individual
59599,Publico,Individual
59600,Publico,Individual
59601,Privado,Compartida
59602,Publico,Individual
59603,Privado,Individual
59604,Privado,Compartida
59605,Publico,Individual
59606,Privado,Compartida
59607,Publico,Compartida
59608,Publico,Individual
59609,Privado,Compartida
59610,Publico,Compartida
59611,Privado,Compartida
59612,Publico,Individual
59613,Publico,Individual
59614,Privado,Compartida
59615,Publico,Individual
59616,Privado,Individual
59617,Publico,Compartida
59618,Publico,Compartida
59619,Privado,Individual
59620,Publico,Compartida
59621,Privado,Individual
59622,Publico,Individual
59623,Publico,Compartida
59624,Publico,Compartida
59625,Privado,Compartida
59626,Privado,Individual
59627,Privado,Individual
59628,Publico,Compartida
59629,Publico,Individual
59630,Publico,Individual
59631,Privado,Compartida
59632,Publico,Compartida
59633,Privado,Compartida
59634,Publico,Individual
59635,Publico,Compartida
59636,Publico,Compartida
59637,Publico,Compartida
59638,Publico,Individual
59639,Privado,Compartida
59640,Privado,Individual
59641,Privado,Individual
59642,Privado,Compartida
59643,Publico,Compartida
59644,Privado,Compartida
59645,Publico,Individual
59646,Publico,Individual
59647,Publico,Compartida
59648,Publico,Compartida
59649,Privado,Individual
59650,Privado,Compartida
59651,Privado,Individual
59652,Privado,Compartida
59653,Privado,Individual
59654,Privado,Compartida
59655,Publico,Compartida
59656,Publico,Individual
59657,Privado,Individual
59658,Publico,Compartida
59659,Privado,Individual
59660,Publico,Individual
59661,Privado,Compartida
59662,Privado,Compartida
59663,Publico,Compartida
59664,Publico,Compartida
59665,Publico,Individual
59666,Publico,Individual
59667,Privado,Compartida
59668,Privado,Compartida
59669,Privado,Individual
59670,Privado,Compartida
59671,Publico,Compartida
59672,Publico,Individual
59673,Publico,Individual
59674,Publico,Individual
59675,Privado,Individual
59676,Publico,Compartida
59677,Privado,Compartida
59678,Publico,Individual
59679,Publico,Compartida
59680,Privado,Compartida
59681,Publico,Compartida
59682,Publico,Individual
59683,Privado,Compartida
59684,Publico,Compartida
59685,Privado,Individual
59686,Privado,Compartida
59687,Publico,Individual
59688,Publico,Individual
59689,Publico,Individual
59690,Publico,Compartida
59691,Publico,Individual
59692,Publico,Compartida
59693,Privado,Compartida
59694,Publico,Compartida
59695,Privado,Compartida
59696,Publico,Individual
59697,Publico,Compartida
59698,Publico,Individual
59699,Publico,Compartida
59700,Publico,Individual
59701,Publico,Compartida
59702,Privado,Compartida
59703,Privado,Individual
59704,Publico,Compartida
59705,Privado,Compartida
59706,Publico,Compartida
59707,Publico,Individual
59708,Publico,Individual
59709,Publico,Individual
59710,Privado,Compartida
59711,Publico,Compartida
59712,Privado,Individual
59713,Privado,Compartida
59714,Privado,Compartida
59715,Publico,Compartida
59716,Privado,Compartida
59717,Publico,Individual
59718,Publico,Compartida
59719,Publico,Individual
59720,Publico,Compartida
59721,Privado,Compartida
59722,Privado,Compartida
59723,Publico,Individual
59724,Privado,Compartida
59725,Publico,Compartida
59726,Privado,Compartida
59727,Privado,Compartida
59728,Privado,Individual
59729,Privado,Compartida
59730,Publico,Compartida
59731,Publico,Compartida
59732,Publico,Individual
59733,Privado,Individual
59734,Privado,Compartida
59735,Privado,Individual
59736,Publico,Individual
59737,Privado,Compartida
59738,Privado,Individual
59739,Publico,Individual
59740,Privado,Compartida
59741,Privado,Compartida
59742,Publico,Individual
59743,Publico,Compartida
59744,Publico,Individual
59745,Privado,Individual
59746,Privado,Individual
59747,Publico,Individual
59748,Publico,Compartida
59749,Publico,Compartida
59750,Privado,Individual
59751,Publico,Individual
59752,Publico,Compartida
59753,Privado,Individual
59754,Privado,Individual
59755,Privado,Individual
59756,Privado,Individual
59757,Publico,Compartida
59758,Privado,Compartida
59759,Publico,Individual
59760,Privado,Compartida
59761,Publico,Individual
59762,Privado,Individual
59763,Publico,Individual
59764,Publico,Individual
59765,Privado,Compartida
59766,Publico,Individual
59767,Privado,Individual
59768,Publico,Compartida
59769,Publico,Compartida
59770,Privado,Individual
59771,Publico,Individual
59772,Privado,Compartida
59773,Privado,Individual
59774,Publico,Compartida
59775,Publico,Compartida
59776,Publico,Individual
59777,Publico,Individual
59778,Publico,Compartida
59779,Publico,Individual
59780,Publico,Individual
59781,Privado,Individual
59782,Privado,Compartida
59783,Privado,Compartida
59784,Privado,Compartida
59785,Privado,Compartida
59786,Privado,Individual
59787,Privado,Compartida
59788,Publico,Compartida
59789,Privado,Individual
59790,Publico,Individual
59791,Privado,Individual
59792,Privado,Compartida
59793,Publico,Compartida
59794,Privado,Individual
59795,Privado,Individual
59796,Publico,Compartida
59797,Publico,Compartida
59798,Privado,Individual
59799,Publico,Compartida
59800,Publico,Compartida
59801,Privado,Individual
59802,Privado,Individual
59803,Privado,Individual
59804,Privado,Individual
59805,Privado,Compartida
59806,Publico,Compartida
59807,Privado,Compartida
59808,Privado,Compartida
59809,Privado,Individual
59810,Privado,Compartida
59811,Privado,Individual
59812,Privado,Compartida
59813,Publico,Compartida
59814,Publico,Compartida
59815,Publico,Compartida
59816,Privado,Compartida
59817,Privado,Compartida
59818,Privado,Individual
59819,Privado,Individual
59820,Publico,Compartida
59821,Publico,Compartida
59822,Privado,Compartida
59823,Publico,Individual
59824,Publico,Compartida
59825,Privado,Compartida
59826,Privado,Compartida
59827,Publico,Compartida
59828,Publico,Individual
59829,Privado,Compartida
59830,Privado,Individual
59831,Publico,Individual
59832,Privado,Compartida
59833,Privado,Compartida
59834,Publico,Compartida
59835,Publico,Individual
59836,Privado,Individual
59837,Privado,Individual
59838,Publico,Individual
59839,Privado,Compartida
59840,Publico,Compartida
59841,Publico,Compartida
59842,Publico,Compartida
59843,Publico,Individual
59844,Privado,Compartida
59845,Publico,Individual
59846,Publico,Compartida
59847,Privado,Compartida
59848,Privado,Individual
59849,Publico,Compartida
59850,Privado,Individual
59851,Privado,Individual
59852,Privado,Compartida
59853,Privado,Compartida
59854,Publico,Individual
59855,Publico,Compartida
59856,Publico,Compartida
59857,Publico,Compartida
59858,Privado,Individual
59859,Privado,Individual
59860,Privado,Individual
59861,Privado,Compartida
59862,Privado,Individual
59863,Privado,Compartida
59864,Privado,Compartida
59865,Privado,Individual
59866,Privado,Individual
59867,Privado,Compartida
59868,Privado,Individual
59869,Publico,Individual
59870,Publico,Compartida
59871,Privado,Individual
59872,Privado,Compartida
59873,Publico,Compartida
59874,Publico,Compartida
59875,Privado,Individual
