idMiembroActivo,carnet,tipo
69686,200401225,Profesor titular
69687,200311069,Profesor visitante
69688,200346042,Profesor titular
69689,201617782,Empleado
69690,200629949,Empleado
69691,200027349,Profesor visitante
69692,200463351,Profesor visitante
69693,201203925,Estudiante
69694,201190351,Profesor visitante
69695,201059266,Profesor titular
69696,200240950,Estudiante
69697,201057702,Estudiante
69698,200596473,Estudiante
69699,201038556,Profesor visitante
69700,202176549,Profesor visitante
69701,200268384,Estudiante
69702,201068705,Profesor titular
69703,201524824,Profesor titular
69704,201628450,Profesor titular
69705,202014877,Estudiante
69706,200521363,Estudiante
69707,201720232,Profesor visitante
69708,200029959,Profesor visitante
69709,201066693,Profesor visitante
69710,200742373,Profesor titular
69711,202158166,Profesor titular
69712,200803101,Empleado
69713,201893512,Profesor visitante
69714,200615314,Empleado
69715,202270615,Profesor titular
69716,202059975,Estudiante
69717,200677774,Profesor titular
69718,200858558,Estudiante
69719,201943576,Empleado
69720,201619761,Profesor titular
69721,201295887,Estudiante
69722,202175302,Empleado
69723,200804055,Empleado
69724,200088102,Profesor visitante
69725,200120180,Empleado
69726,200818765,Empleado
69727,200064325,Profesor visitante
69728,201039811,Estudiante
69729,200293940,Profesor visitante
69730,202068050,Profesor visitante
69731,201165401,Estudiante
69732,201444483,Estudiante
69733,200456321,Profesor titular
69734,202002644,Profesor titular
69735,202149061,Estudiante
69736,201737109,Estudiante
69737,200345532,Empleado
69738,202053436,Profesor titular
69739,200100587,Profesor titular
69740,200289723,Profesor titular
69741,200783418,Estudiante
69742,201279963,Estudiante
69743,201882442,Empleado
69744,200345096,Profesor visitante
69745,200742477,Profesor titular
69746,201402072,Empleado
69747,200889800,Profesor visitante
69748,201734593,Profesor visitante
69749,200608072,Profesor visitante
69750,201032587,Profesor titular
69751,200602886,Profesor titular
69752,200174176,Profesor titular
69753,202264689,Profesor titular
69754,202125983,Estudiante
69755,201933743,Profesor titular
69756,200202942,Empleado
69757,200034680,Empleado
69758,200098892,Profesor visitante
69759,201668533,Profesor titular
69760,202173958,Profesor visitante
69761,202189052,Estudiante
69762,200921112,Empleado
69763,202244489,Profesor titular
69764,201412902,Empleado
69765,200736509,Profesor visitante
69766,201081153,Empleado
69767,201932212,Profesor titular
69768,201726439,Estudiante
69769,201653364,Profesor titular
69770,200739078,Empleado
69771,202221325,Estudiante
69772,202051971,Profesor titular
69773,200147734,Profesor titular
69774,200848906,Profesor visitante
69775,201472386,Profesor visitante
69776,200361993,Profesor titular
69777,202317570,Estudiante
69778,201849863,Estudiante
69779,202208851,Profesor titular
69780,201335274,Profesor titular
69781,200656092,Profesor visitante
69782,201838255,Empleado
69783,200854492,Profesor titular
69784,200299443,Profesor titular
69785,200024669,Empleado
69786,200018965,Profesor visitante
69787,200553134,Estudiante
69788,200534639,Profesor titular
69789,200251846,Estudiante
69790,202135364,Profesor visitante
69791,201797110,Profesor visitante
69792,200685934,Profesor visitante
69793,201952301,Empleado
69794,200989097,Profesor visitante
69795,200569114,Profesor visitante
69796,202097243,Estudiante
69797,202107338,Profesor titular
69798,200225255,Profesor visitante
69799,201890654,Profesor visitante
69800,200808782,Estudiante
69801,200312789,Empleado
69802,202239180,Empleado
69803,200495335,Profesor titular
69804,201675397,Estudiante
69805,200255447,Empleado
69806,201765416,Estudiante
69807,202271386,Estudiante
69808,201351892,Profesor visitante
69809,201792713,Profesor visitante
69810,200242105,Empleado
69811,200855024,Profesor visitante
69812,201606191,Profesor visitante
69813,202262285,Estudiante
69814,202163199,Profesor visitante
69815,200854538,Profesor visitante
69816,201138386,Empleado
69817,201885754,Profesor visitante
69818,202146332,Empleado
69819,201247918,Profesor visitante
69820,200441715,Profesor titular
69821,202287229,Estudiante
69822,200360898,Estudiante
69823,200459357,Profesor visitante
69824,202128441,Profesor visitante
69825,201226303,Profesor visitante
69826,200223092,Estudiante
69827,201087595,Empleado
69828,200520269,Empleado
69829,200991909,Empleado
69830,200826899,Profesor visitante
69831,201472513,Profesor titular
69832,200587089,Empleado
69833,200333151,Empleado
69834,200432187,Estudiante
69835,201161883,Empleado
69836,201722107,Profesor visitante
69837,201134921,Profesor visitante
69838,200806438,Profesor visitante
69839,200414762,Empleado
69840,200597889,Profesor titular
69841,201905177,Profesor titular
69842,200992918,Empleado
69843,200061842,Empleado
69844,201609846,Estudiante
69845,201273174,Empleado
69846,201526003,Profesor visitante
69847,200865915,Profesor visitante
69848,202224989,Empleado
69849,201922615,Profesor visitante
69850,200403290,Profesor visitante
69851,201388600,Profesor visitante
69852,202195119,Empleado
69853,201121480,Profesor visitante
69854,201547706,Profesor visitante
69855,200034842,Profesor visitante
69856,201429146,Empleado
69857,200583244,Estudiante
69858,201488126,Profesor titular
69859,202280350,Estudiante
69860,201039577,Profesor visitante
69861,201653130,Empleado
69862,201885190,Profesor titular
69863,202290036,Profesor visitante
69864,201862631,Estudiante
69865,200740986,Profesor visitante
69866,200433046,Profesor visitante
69867,200506912,Empleado
69868,200164121,Estudiante
69869,201142575,Profesor titular
69870,200120056,Empleado
69871,201094754,Profesor visitante
69872,200247827,Profesor titular
69873,200333398,Empleado
69874,200646691,Empleado
69875,200002325,Empleado
69876,201491980,Empleado
69877,200310464,Empleado
69878,200048032,Empleado
69879,200853028,Empleado
69880,202062719,Profesor titular
69881,200011140,Profesor titular
69882,200096832,Profesor visitante
69883,200196203,Profesor titular
69884,200500066,Estudiante
69885,201926006,Profesor visitante
69886,200352173,Profesor visitante
69887,201767792,Estudiante
69888,201068850,Profesor titular
69889,201473155,Estudiante
69890,200609259,Profesor titular
69891,200095951,Profesor visitante
69892,201682557,Estudiante
69893,201287918,Profesor titular
69894,201845113,Profesor titular
69895,201831069,Profesor titular
69896,201383511,Profesor visitante
69897,200910544,Profesor visitante
69898,200751900,Estudiante
69899,201584465,Profesor visitante
69900,200793202,Profesor titular
69901,200193750,Estudiante
69902,202017068,Profesor visitante
69903,202183843,Profesor visitante
69904,200744229,Profesor titular
69905,201108051,Profesor visitante
69906,201961314,Profesor visitante
69907,200662412,Profesor visitante
69908,201146377,Empleado
69909,201670161,Profesor titular
69910,201363084,Empleado
69911,200346696,Empleado
69912,200995579,Estudiante
69913,200137629,Profesor visitante
69914,201466234,Empleado
69915,200635175,Estudiante
69916,200754799,Profesor visitante
69917,201368890,Empleado
69918,200998909,Profesor titular
69919,200184262,Profesor titular
69920,201795211,Estudiante
69921,201931396,Estudiante
69922,200489817,Empleado
69923,200058157,Profesor titular
69924,200057858,Estudiante
69925,200654686,Profesor visitante
69926,200918056,Profesor titular
69927,201609045,Empleado
69928,201190582,Estudiante
69929,201440256,Profesor visitante
69930,200044159,Estudiante
69931,201960556,Empleado
69932,201817372,Profesor visitante
69933,201329053,Estudiante
69934,200052329,Profesor titular
69935,201393522,Profesor visitante
69936,201757606,Estudiante
69937,201814430,Estudiante
69938,201066317,Empleado
69939,201935488,Empleado
69940,200986057,Estudiante
69941,200140924,Estudiante
69942,200448124,Estudiante
69943,200014666,Profesor titular
69944,202086888,Empleado
69945,201436481,Empleado
69946,201700407,Estudiante
69947,201622661,Empleado
69948,201386879,Estudiante
69949,200678280,Estudiante
69950,200428294,Profesor visitante
69951,201768872,Estudiante
69952,200412517,Empleado
69953,201958655,Estudiante
69954,201907522,Empleado
69955,201836435,Estudiante
69956,202220286,Profesor visitante
69957,201197025,Profesor visitante
69958,200115994,Empleado
69959,200034289,Profesor titular
69960,201993598,Empleado
69961,201818643,Estudiante
69962,202289035,Profesor visitante
69963,201778812,Profesor visitante
69964,201453497,Estudiante
69965,201399782,Profesor visitante
69966,200555435,Estudiante
69967,200790668,Profesor titular
69968,200115534,Profesor visitante
69969,200138431,Empleado
69970,201864333,Profesor titular
69971,201430066,Profesor visitante
69972,200989561,Empleado
69973,200117225,Profesor titular
69974,200865674,Profesor visitante
69975,201503165,Profesor titular
69976,201663285,Empleado
69977,202171674,Profesor visitante
69978,201736833,Profesor visitante
69979,201583130,Profesor visitante
69980,202319828,Estudiante
69981,201042672,Profesor titular
69982,200829709,Empleado
69983,201601987,Estudiante
69984,201696950,Empleado
69985,202271232,Empleado
69986,201556013,Profesor visitante
69987,201045573,Empleado
69988,202015859,Empleado
69989,201305144,Estudiante
69990,201608110,Profesor titular
69991,200908612,Empleado
69992,200949354,Profesor titular
69993,201545435,Empleado
69994,200267445,Profesor titular
69995,201398984,Empleado
69996,200074926,Profesor visitante
69997,202214329,Estudiante
69998,200163651,Empleado
69999,201538820,Estudiante
70000,200978657,Profesor titular
70001,200528031,Empleado
70002,201505053,Estudiante
70003,200756404,Empleado
70004,202222220,Estudiante
70005,202289287,Estudiante
70006,200973491,Profesor visitante
70007,200730298,Profesor titular
70008,200465052,Profesor visitante
70009,201949194,Profesor titular
70010,202204680,Profesor visitante
70011,201361286,Empleado
70012,202150462,Estudiante
70013,201305113,Estudiante
70014,200317158,Profesor visitante
70015,202303330,Estudiante
70016,202138973,Estudiante
70017,200044856,Profesor titular
70018,200505645,Empleado
70019,201534034,Estudiante
70020,200971057,Empleado
70021,200710372,Estudiante
70022,201683737,Profesor visitante
70023,202216704,Profesor visitante
70024,202226928,Profesor titular
70025,202311309,Profesor titular
70026,200958613,Empleado
70027,200739469,Empleado
70028,201095582,Profesor visitante
70029,200069377,Profesor titular
70030,200478002,Estudiante
70031,201675997,Profesor visitante
70032,200593987,Empleado
70033,202006573,Empleado
70034,200171757,Empleado
70035,201299035,Profesor titular
70036,200040996,Estudiante
70037,201117666,Empleado
70038,200479444,Profesor visitante
70039,200554450,Profesor titular
70040,201351780,Empleado
70041,201140012,Profesor titular
70042,201186138,Estudiante
70043,201460639,Profesor visitante
70044,201414176,Empleado
70045,201722119,Profesor visitante
70046,200521703,Profesor titular
70047,200939301,Estudiante
70048,201849749,Profesor titular
70049,200472628,Empleado
70050,200750067,Profesor visitante
70051,201729825,Profesor titular
70052,201745811,Empleado
70053,200054740,Empleado
70054,201972233,Profesor visitante
70055,201294458,Empleado
70056,201718557,Empleado
70057,200883813,Profesor titular
70058,201963423,Empleado
70059,200361318,Empleado
70060,201291885,Estudiante
70061,200480164,Empleado
70062,200097250,Estudiante
70063,200572453,Profesor titular
70064,202205110,Estudiante
70065,200587651,Empleado
70066,200342643,Empleado
70067,200934936,Profesor visitante
70068,201374054,Profesor visitante
70069,201323265,Profesor titular
70070,201230935,Empleado
70071,200487015,Profesor titular
70072,200123593,Estudiante
70073,200407814,Profesor titular
70074,200587948,Empleado
70075,200383409,Empleado
70076,201959296,Estudiante
70077,201547402,Profesor titular
70078,200353228,Profesor visitante
70079,201953428,Estudiante
70080,201390874,Profesor visitante
70081,202018005,Profesor titular
70082,201440173,Estudiante
70083,200096353,Profesor visitante
70084,202225838,Estudiante
70085,201877722,Profesor visitante
70086,200298251,Profesor visitante
70087,200352478,Estudiante
70088,201705220,Profesor visitante
70089,200417739,Estudiante
70090,200039410,Profesor titular
70091,200740773,Estudiante
70092,200657368,Profesor visitante
70093,202306775,Profesor titular
70094,200893201,Profesor titular
70095,202303186,Profesor visitante
70096,201738682,Empleado
70097,201471190,Empleado
70098,201455407,Profesor titular
70099,202024445,Empleado
70100,200921609,Profesor visitante
70101,201252885,Profesor visitante
70102,200239564,Empleado
70103,200065211,Profesor visitante
70104,200004077,Profesor titular
70105,200522907,Profesor visitante
70106,200891467,Estudiante
70107,200529764,Profesor titular
70108,200398247,Estudiante
70109,200012795,Estudiante
70110,200498185,Profesor titular
70111,200677711,Profesor titular
70112,202191640,Estudiante
70113,202287892,Profesor visitante
70114,202064959,Profesor visitante
70115,200824320,Profesor titular
70116,200512315,Empleado
70117,201196900,Empleado
70118,200724881,Profesor visitante
70119,200615301,Estudiante
70120,201697035,Empleado
70121,201880930,Estudiante
70122,201628774,Profesor visitante
70123,201998656,Estudiante
70124,200657013,Empleado
70125,200284539,Profesor titular
70126,201586818,Profesor visitante
70127,200908079,Empleado
70128,202021452,Profesor visitante
70129,200913803,Empleado
70130,201936841,Empleado
70131,201127558,Profesor visitante
70132,201888015,Profesor visitante
70133,200149554,Empleado
70134,202138071,Profesor titular
70135,200567691,Profesor titular
70136,200185278,Profesor visitante
70137,201591219,Empleado
70138,202196180,Estudiante
70139,200047918,Estudiante
70140,202191388,Profesor titular
70141,200093685,Empleado
70142,202135466,Profesor visitante
70143,200969736,Profesor titular
70144,200107871,Profesor titular
70145,201971068,Profesor visitante
70146,200714530,Empleado
70147,202050011,Profesor visitante
70148,200408681,Profesor titular
